"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.tree_id","Input.path","Input.context","Input.story_block_1","Input.previous_action_1","Input.story_block_2","Input.previous_action_2","Answer.result","Approve","Reject"
"3SNR5F7R92FFZZD6WJPRUDFA9P3EI9","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:46 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:46 PST 2019","","","3RKNTXVS3NKKNYV9LRQ3SDBQ3UE4A6","A1PCWTYZ6KCIBJ","Approved","Mon Oct 28 15:08:33 PDT 2019","Mon Oct 28 15:09:16 PDT 2019","Thu Oct 31 15:09:16 PDT 2019","Mon Oct 28 17:49:30 PDT 2019","","","43","100% (2/2)","100% (2/2)","100% (2/2)","apoc_seed1","0000","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You search the cars for food, you search three without success, but in the glove compartment of the fourth you find a box of crackers.","eat the crackers.","They remind you of when you needed to eat a bland diet after your operation. You pat yourself on where you remember the incision was made. The scar healed long ago, but the brain remembers. The crackers weren't very nutritious, but some fuel in the tank is better than none.","Continue to look for food in the building up ahead.","You find a moldy sandwich and some peppered beef jerky in an old lunchbox."
"3M67TQBQQHAJYL3RCKHSL1QG5KI9AQ","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:46 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:46 PST 2019","","","3TR2532VIQG93E2RYLWVIAYNP8G6JB","A18H3EK547GHD4","Approved","Mon Oct 28 15:14:39 PDT 2019","Mon Oct 28 15:16:40 PDT 2019","Thu Oct 31 15:16:40 PDT 2019","Mon Oct 28 17:49:30 PDT 2019","","","121","100% (9/9)","100% (9/9)","100% (9/9)","apoc_seed1","0001","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You search the cars for food, you search three without success, but in the glove compartment of the fourth you find a box of crackers.","eat the crackers.","They remind you of when you needed to eat a bland diet after your operation. You pat yourself on where you remember the incision was made. The scar healed long ago, but the brain remembers. The crackers weren't very nutritious, but some fuel in the tank is better than none.","Look for water for hydration and to fool the stomach until ore food can be found.","No water can be found in the cars, and suddenly you regret eating salted crackers: you can feel your tongue swelling up, begging for some hydration."
"368IUKXGA5U3367V3WWDRMO9E5A6PS","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:46 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:46 PST 2019","","","3S0TNUHWKU4J46LNH47IZQZ1QJAD8R","A2Q3FS9G8ITCN7","Approved","Mon Oct 28 15:18:19 PDT 2019","Mon Oct 28 15:19:26 PDT 2019","Thu Oct 31 15:19:26 PDT 2019","Mon Oct 28 17:49:30 PDT 2019","","","67","100% (5/5)","100% (5/5)","100% (5/5)","apoc_seed1","0002","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You search the cars for food, you search three without success, but in the glove compartment of the fourth you find a box of crackers.","eat the crackers.","They remind you of when you needed to eat a bland diet after your operation. You pat yourself on where you remember the incision was made. The scar healed long ago, but the brain remembers. The crackers weren't very nutritious, but some fuel in the tank is better than none.","Search the cars for clothing.","There is no clothing in the car."
"3S4TINXCC09ROICPKN06D25BI1PBO1","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:46 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:46 PST 2019","","","32N49TQG3H4JHBEO5NRQ13B3GEAAVN","AYXXMHLZRAPF9","Approved","Mon Oct 28 15:05:57 PDT 2019","Mon Oct 28 15:08:00 PDT 2019","Thu Oct 31 15:08:00 PDT 2019","Mon Oct 28 17:49:31 PDT 2019","","","123","100% (6/6)","100% (6/6)","100% (6/6)","apoc_seed1","0003","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You search the cars for food, you search three without success, but in the glove compartment of the fourth you find a box of crackers.","eat the crackers.","They remind you of when you needed to eat a bland diet after your operation. You pat yourself on where you remember the incision was made. The scar healed long ago, but the brain remembers. The crackers weren't very nutritious, but some fuel in the tank is better than none.","Begin to walk towards the nearest town.","You arrive and, despite the state of things, many store lights seem to be functioning. The first store you encounter is a gun shop. You decide to step inside."
"31ODACBENU1TQG67AME5SWAB1QTQSP","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:46 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:46 PST 2019","","","34MAJL3QP59K3DWOCCBT55XKXKN34A","A18H3EK547GHD4","Approved","Mon Oct 28 15:10:39 PDT 2019","Mon Oct 28 15:14:38 PDT 2019","Thu Oct 31 15:14:38 PDT 2019","Mon Oct 28 17:49:31 PDT 2019","","","239","100% (9/9)","100% (9/9)","100% (9/9)","apoc_seed2","0000","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","It looks like the store has been ransacked and all the shelves are empty. You manage to find a package of granola bars and a flashlight behind the counter.","eat a granola bar.","It tastes just like a granola bar you enjoyed when you were younger. In an instant, you are transported to a school hiking trip. Your mind is awash by the mountain air and the bundles of sticks and leaves that formed the trail. Those days seem so long ago now...","Look for other doors inside the store.","You find the store manager's door, with a set of keys hanging off the lock. The door, though, seems to be blocked from the inside."
"3ZQX1VYFTDR8MKEIHBGWM0FAAV4O8F","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:46 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:46 PST 2019","","","3TXD01ZLD5342797RW7USENKAX9U4B","A2Q3FS9G8ITCN7","Approved","Mon Oct 28 15:19:26 PDT 2019","Mon Oct 28 15:20:12 PDT 2019","Thu Oct 31 15:20:12 PDT 2019","Mon Oct 28 17:49:31 PDT 2019","","","46","100% (5/5)","100% (5/5)","100% (5/5)","apoc_seed2","0001","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","It looks like the store has been ransacked and all the shelves are empty. You manage to find a package of granola bars and a flashlight behind the counter.","eat a granola bar.","It tastes just like a granola bar you enjoyed when you were younger. In an instant, you are transported to a school hiking trip. Your mind is awash by the mountain air and the bundles of sticks and leaves that formed the trail. Those days seem so long ago now...","Check to see if there are any batteries in the flashlight.","There are batteries in the flashlight but they are dead."
"3CMIQF80GNCO3I8A39B2RREJJ1W6QJ","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","30JNVC0ORA66MQQLPU78C2ZZCHLQHK","AYXXMHLZRAPF9","Approved","Mon Oct 28 15:08:15 PDT 2019","Mon Oct 28 15:10:28 PDT 2019","Thu Oct 31 15:10:28 PDT 2019","Mon Oct 28 17:49:31 PDT 2019","","","133","100% (6/6)","100% (6/6)","100% (6/6)","apoc_seed2","0002","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","It looks like the store has been ransacked and all the shelves are empty. You manage to find a package of granola bars and a flashlight behind the counter.","eat a granola bar.","It tastes just like a granola bar you enjoyed when you were younger. In an instant, you are transported to a school hiking trip. Your mind is awash by the mountain air and the bundles of sticks and leaves that formed the trail. Those days seem so long ago now...","Check to see if the flashlight works.","You push the soft, mushy rubber button and a faint light emerges. You are familiar with this brand of torch and consider keeping it in case you find a better battery."
"3XJOUITW8UDU5GJMZMJV216X397QTE","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","3X0H8UUIT2A0WW0NCXID85ON9TMSWE","A18H3EK547GHD4","Approved","Mon Oct 28 15:16:41 PDT 2019","Mon Oct 28 15:18:00 PDT 2019","Thu Oct 31 15:18:00 PDT 2019","Mon Oct 28 17:49:31 PDT 2019","","","79","100% (9/9)","100% (9/9)","100% (9/9)","apoc_seed2","0003","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","It looks like the store has been ransacked and all the shelves are empty. You manage to find a package of granola bars and a flashlight behind the counter.","eat a granola bar.","It tastes just like a granola bar you enjoyed when you were younger. In an instant, you are transported to a school hiking trip. Your mind is awash by the mountain air and the bundles of sticks and leaves that formed the trail. Those days seem so long ago now...","Check the storage rooms for tools and supplies.","It's clear that whoever ransacked the store, was someone really organized and with a means of transport: even the storage rooms are completely empty."
"3Q2T3FD0ONUYLKN0SE6N3FIUZ9XM36","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","3LEP4MGT3HM264JUKGRSQSP2YPSBDL","A18H3EK547GHD4","Approved","Mon Oct 28 15:08:08 PDT 2019","Mon Oct 28 15:10:39 PDT 2019","Thu Oct 31 15:10:39 PDT 2019","Mon Oct 28 17:49:31 PDT 2019","","","151","100% (9/9)","100% (9/9)","100% (9/9)","apoc_seed3","0000","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You go after him. As you try and stand up though you realize you're in extreme pain. You think one of your ribs is broken. You manage to get yourself on your feet, but realize catching him is impossible. ","look for something to wrap your chest with.","There's nothing around, so you resort to taking off your pants and wrapping it around your chest. There's a mild draft right now...","Check for other injuries.","There are some superficial cuts on the arms, but nothing else seems to be broken."
"3FULMHZ7OUJJ3G64SSB6DKA0D9TM4R","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","3OVR4I9USQ5CAE2QANNPIDQV7C2Q41","A2Q3FS9G8ITCN7","Approved","Mon Oct 28 15:15:52 PDT 2019","Mon Oct 28 15:18:19 PDT 2019","Thu Oct 31 15:18:19 PDT 2019","Mon Oct 28 17:49:31 PDT 2019","","","147","100% (5/5)","100% (5/5)","100% (5/5)","apoc_seed3","0001","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You go after him. As you try and stand up though you realize you're in extreme pain. You think one of your ribs is broken. You manage to get yourself on your feet, but realize catching him is impossible. ","look for something to wrap your chest with.","There's nothing around, so you resort to taking off your pants and wrapping it around your chest. There's a mild draft right now...","Look around for ways to make the room warmer.","At that moment Someone runs in yielding a blanket and lantern."
"3MDWE879UHOOHV8JIYHOGCAMN239BL","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","3ERMJ6L4DZEI8MMHKSEF4GQ0ODW7MG","A18H3EK547GHD4","Approved","Mon Oct 28 15:18:01 PDT 2019","Mon Oct 28 15:20:02 PDT 2019","Thu Oct 31 15:20:02 PDT 2019","Mon Oct 28 17:49:31 PDT 2019","","","121","100% (9/9)","100% (9/9)","100% (9/9)","apoc_seed3","0002","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You go after him. As you try and stand up though you realize you're in extreme pain. You think one of your ribs is broken. You manage to get yourself on your feet, but realize catching him is impossible. ","look for something to wrap your chest with.","There's nothing around, so you resort to taking off your pants and wrapping it around your chest. There's a mild draft right now...","Check for other injuries.","You're severely bleeding from the right calf: taking off the pants exposed the deep cut, and the blood is pouring down into the shoe. Moving around won't be easy, nor pleasurable."
"3S1WOPCJFGFBUAXCE1AR6EUAM4SEJL","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","3L2IS5HSFB4QOFJD91MQRNTK1E1NUW","AYXXMHLZRAPF9","Approved","Mon Oct 28 15:10:44 PDT 2019","Mon Oct 28 15:13:20 PDT 2019","Thu Oct 31 15:13:20 PDT 2019","Mon Oct 28 17:49:32 PDT 2019","","","156","100% (6/6)","100% (6/6)","100% (6/6)","apoc_seed3","0003","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You go after him. As you try and stand up though you realize you're in extreme pain. You think one of your ribs is broken. You manage to get yourself on your feet, but realize catching him is impossible. ","look for something to wrap your chest with.","There's nothing around, so you resort to taking off your pants and wrapping it around your chest. There's a mild draft right now...","Look around for ways to make the room warmer.","You look around but you're starting to get faint and light headed. Your last thought in the split second before you pass out was to wonder if you'll have enough air by the time you hopefully wake up."
"3KA7IJSNW6R99IOQZNDL22A1S6LBPI","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","3WLEIWSYHP3PU7O0NJH7GK1WWB7H2X","A1PCWTYZ6KCIBJ","Approved","Mon Oct 28 15:06:49 PDT 2019","Mon Oct 28 15:07:49 PDT 2019","Thu Oct 31 15:07:49 PDT 2019","Mon Oct 28 17:49:32 PDT 2019","","","60","100% (2/2)","100% (2/2)","100% (2/2)","apoc_seed4","0000","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You break the rest of the glass in the window and try to carefully crawl through. You cut yourself on the edges as you're climbing in, but you make it inside. ","search the farmhouse for food.","You find meat in the fridge that looks like it's gone bad. You also find a can of peas in the bottom of the pantry.","Search the farmhouse for tools and utencils.","You find a broom in the closet and a wooden spoon in the cupboard."
"3X7837UUADK7HV4X8JRTUQ2X564J65","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","3L4D84MIL0EP03M8U4NZF1NDYMTJHM","A18H3EK547GHD4","Approved","Mon Oct 28 15:06:23 PDT 2019","Mon Oct 28 15:08:07 PDT 2019","Thu Oct 31 15:08:07 PDT 2019","Mon Oct 28 17:49:32 PDT 2019","","","104","100% (9/9)","100% (9/9)","100% (9/9)","apoc_seed4","0001","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You break the rest of the glass in the window and try to carefully crawl through. You cut yourself on the edges as you're climbing in, but you make it inside. ","search the farmhouse for food.","You find meat in the fridge that looks like it's gone bad. You also find a can of peas in the bottom of the pantry.","Search the farmhouse for other usable supplies.","You find a medikit, and a flashlight with no batteries."
"3LXX8KJXPWV80PXSM3MAMWALU1MO94","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","3Q5ZZ9ZEVP1O0T6U2YPZ1EB9D2B85D","A2Q3FS9G8ITCN7","Approved","Mon Oct 28 15:13:30 PDT 2019","Mon Oct 28 15:15:51 PDT 2019","Thu Oct 31 15:15:51 PDT 2019","Mon Oct 28 17:49:32 PDT 2019","","","141","100% (5/5)","100% (5/5)","100% (5/5)","apoc_seed4","0002","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You break the rest of the glass in the window and try to carefully crawl through. You cut yourself on the edges as you're climbing in, but you make it inside. ","search the farmhouse for food.","You find meat in the fridge that looks like it's gone bad. You also find a can of peas in the bottom of the pantry.","eat meat","Nausea sets in immediately."
"3QO7EE372O9U9UP5Z0SA270BX27BQ9","31IV7WI13C8ZXCHC9SJJAN15KNXH5J","Write a short text adventure.","Write possible actions in a text adventure.","chat, utterance, data collection","$0.05","Mon Oct 28 15:04:47 PDT 2019","1","BatchId:3816601;OriginalHitTemplateId:928390845;","300","259200","Mon Nov 04 14:04:47 PST 2019","","","3LEIZ60CDKLMLC9TEE2TQEDFY72Z91","A34DYM8J0X5VK","Approved","Mon Oct 28 15:19:40 PDT 2019","Mon Oct 28 15:21:04 PDT 2019","Thu Oct 31 15:21:04 PDT 2019","Mon Oct 28 17:49:32 PDT 2019","","","84","100% (1/1)","100% (1/1)","100% (1/1)","apoc_seed4","0003","Long ago the bombs fell and the world ended. You are one of the few who is still alive. You are trying to survive by scavenging among the ruins of what is left behind.","You break the rest of the glass in the window and try to carefully crawl through. You cut yourself on the edges as you're climbing in, but you make it inside. ","search the farmhouse for food.","You find meat in the fridge that looks like it's gone bad. You also find a can of peas in the bottom of the pantry.","eat peas","The peas were delicious."